iter_idx,layer_idx,n_kernels,kernel_sum_us,walltime_us,overlap_us
72,30,17,254.9,217.4,37.5
72,31,16,239.4,194.7,44.7
72,32,16,238.0,198.8,39.1
72,33,16,213.0,173.7,39.3
72,34,17,280.9,244.3,36.6
72,35,16,230.4,192.4,38.1
72,36,16,254.6,210.7,43.9
72,37,16,243.2,207.1,36.1
72,38,16,231.9,195.0,37.0
72,39,16,223.3,185.9,37.3
72,40,16,227.7,190.3,37.3
72,41,16,243.2,198.3,44.9
72,42,16,263.7,222.3,41.4
72,43,17,272.2,233.4,38.8
72,44,16,216.9,180.2,36.7
72,45,17,282.8,234.4,48.4
72,46,17,268.3,229.2,39.1
72,47,17,272.0,235.3,36.7
72,48,16,254.0,210.8,43.2
72,49,16,211.5,172.9,38.6
72,50,16,256.4,218.8,37.5
73,0,16,211.4,174.2,37.2
73,1,16,236.1,199.1,37.0
73,2,17,278.4,241.3,37.0
73,3,16,233.5,195.7,37.8
73,4,16,223.4,181.3,42.0
73,5,16,226.1,190.0,36.1
73,6,16,240.1,201.8,38.4
73,7,16,229.1,191.6,37.5
73,8,16,253.6,216.4,37.2
73,9,17,260.5,214.7,45.9
73,10,16,241.8,204.3,37.5
73,11,16,256.8,216.5,40.3
73,12,16,243.0,204.7,38.4
73,13,17,256.2,220.9,35.3
73,14,16,256.1,210.8,45.3
73,15,17,267.6,219.1,48.4
73,16,17,276.5,236.0,40.5
73,17,16,243.0,204.5,38.5
73,18,16,245.4,205.9,39.6
73,19,16,245.1,207.1,38.0
73,20,17,271.8,233.2,38.7
73,21,16,215.7,170.9,44.7
73,22,16,265.1,227.5,37.6
73,23,16,234.6,195.9,38.7
73,24,17,256.7,215.9,40.8
73,25,16,249.7,207.4,42.3
73,26,16,262.0,217.6,44.4
73,27,16,225.8,181.9,43.8
73,28,16,250.8,206.5,44.2
73,29,16,225.3,187.9,37.4
73,30,16,261.5,224.5,37.0
73,31,16,239.4,201.3,38.1
73,32,16,270.8,226.3,44.5
73,33,17,262.7,222.2,40.5
73,34,17,265.7,218.8,46.9
73,35,17,266.7,228.7,38.0
73,36,16,257.1,218.1,39.0
73,37,16,264.5,219.3,45.2
73,38,16,240.1,197.6,42.6
73,39,16,250.6,213.8,36.8
73,40,16,231.2,189.1,42.1
73,41,16,236.5,199.9,36.6
73,42,16,263.3,216.9,46.3
73,43,16,253.7,208.2,45.5
73,44,16,231.8,194.1,37.7
73,45,16,248.0,210.7,37.4
73,46,17,267.6,227.2,40.4
73,47,16,253.8,217.6,36.2
73,48,16,245.8,198.8,46.9
73,49,16,232.1,187.3,44.8
73,50,16,264.6,225.9,38.7
74,0,16,277.9,233.0,45.0
74,1,16,260.7,220.1,40.7
74,2,16,253.0,213.2,39.8
74,3,16,249.2,206.3,42.9
74,4,16,230.1,190.5,39.6
74,5,16,215.3,170.7,44.6
74,6,17,256.0,219.1,36.9
74,7,16,240.7,195.4,45.3
74,8,17,265.8,228.6,37.2
74,9,16,232.3,186.2,46.0
74,10,17,247.2,202.1,45.1
74,11,16,272.0,222.4,49.6
74,12,16,246.7,206.8,39.8
74,13,16,216.5,179.2,37.3
74,14,17,242.0,205.1,36.8
74,15,16,259.7,220.4,39.3
74,16,16,247.3,203.0,44.3
74,17,16,234.3,198.0,36.3
74,18,16,252.4,214.6,37.9
74,19,16,264.6,211.7,52.9
74,20,17,249.7,213.2,36.4
74,21,17,259.2,218.8,40.4
74,22,16,264.4,223.2,41.2
74,23,16,256.4,216.0,40.4
74,24,16,247.2,208.3,38.8
74,25,16,245.0,197.9,47.1
74,26,16,256.3,217.9,38.5
74,27,16,223.7,187.4,36.3
74,28,16,251.5,214.1,37.4
74,29,17,248.9,209.7,39.2
74,30,16,257.7,210.8,46.9
74,31,16,253.1,213.8,39.3
74,32,17,266.7,227.9,38.7
74,33,17,269.7,231.2,38.5
74,34,16,281.2,236.1,45.1
74,35,17,277.4,232.4,45.0
74,36,16,261.2,218.1,43.2
74,37,16,269.8,226.0,43.7
74,38,16,247.0,209.3,37.6
74,39,16,228.2,191.4,36.8
74,40,16,215.7,179.6,36.1
74,41,16,238.1,202.5,35.6
74,42,16,252.2,209.6,42.6
74,43,16,280.1,239.0,41.1
74,44,16,259.8,220.2,39.6
74,45,16,253.1,208.9,44.3
74,46,17,267.1,223.1,44.0
74,47,16,265.8,222.4,43.4
74,48,16,251.1,204.3,46.8
74,49,17,253.3,216.4,36.9
74,50,16,259.0,212.5,46.5
75,0,16,253.7,215.3,38.5
75,1,16,241.7,202.2,39.5
75,2,16,241.3,205.1,36.2
75,3,16,251.4,209.4,42.0
75,4,16,237.3,191.7,45.6
75,5,17,258.6,215.3,43.4
75,6,16,236.4,192.3,44.1
75,7,17,279.8,234.1,45.7
75,8,17,254.0,214.3,39.6
75,9,16,224.0,184.0,40.0
75,10,17,255.6,218.3,37.4
75,11,17,277.9,240.4,37.5
75,12,16,240.0,195.8,44.2
75,13,16,227.0,190.2,36.8
75,14,16,245.1,199.3,45.8
75,15,16,250.2,208.2,42.0
75,16,16,240.9,202.8,38.0
75,17,16,241.1,202.5,38.6
75,18,16,246.6,208.8,37.8
75,19,16,230.8,188.3,42.4
75,20,17,269.6,233.3,36.3
75,21,17,262.1,215.8,46.3
75,22,16,249.3,210.9,38.4
75,23,17,272.6,222.6,50.0
75,24,17,269.4,232.3,37.1
75,25,16,251.9,213.1,38.8
75,26,16,242.2,204.5,37.7
75,27,16,230.7,192.4,38.3
75,28,16,233.8,197.9,35.9
75,29,16,227.9,187.3,40.6
75,30,16,255.7,210.1,45.5
75,31,16,249.0,209.2,39.9
75,32,16,229.2,184.1,45.1
75,33,17,267.3,223.7,43.5
75,34,17,277.8,232.5,45.3
75,35,16,217.4,180.8,36.6
75,36,16,236.2,200.5,35.7
75,37,16,260.7,222.9,37.9
75,38,16,237.4,198.7,38.7
75,39,16,253.7,210.4,43.3
75,40,16,209.5,173.6,35.9
75,41,16,234.4,196.4,38.0
75,42,17,287.7,238.3,49.4
75,43,16,247.2,210.3,36.9
75,44,16,225.8,188.3,37.4
75,45,17,272.6,227.4,45.2
75,46,16,239.6,202.5,37.2
75,47,17,283.4,236.0,47.4
75,48,16,241.4,199.0,42.4
75,49,16,222.8,184.3,38.4
75,50,16,262.8,216.8,46.0
76,0,16,242.1,202.8,39.3
76,1,17,279.9,243.5,36.4
76,2,16,268.9,221.8,47.1
76,3,17,260.4,220.7,39.7
76,4,16,240.1,200.3,39.8
76,5,16,252.3,210.5,41.8
76,6,16,244.5,205.2,39.4
76,7,16,230.5,191.4,39.1
76,8,16,267.2,224.1,43.1
76,9,16,235.6,197.7,37.9
76,10,16,241.9,204.8,37.2
76,11,17,274.7,228.6,46.1
76,12,16,228.9,191.6,37.2
76,13,17,261.6,224.4,37.2
76,14,16,248.1,210.8,37.2
76,15,16,270.7,224.8,45.9
76,16,16,236.5,191.0,45.5
76,17,17,293.0,249.9,43.2
76,18,16,240.3,201.8,38.5
76,19,17,271.2,234.0,37.2
76,20,17,271.7,234.4,37.4
76,21,17,255.4,216.4,38.9
76,22,16,234.4,196.4,38.0
76,23,17,266.7,222.9,43.8
76,24,16,242.2,194.5,47.7
76,25,16,263.7,217.5,46.2
76,26,16,246.0,198.6,47.4
76,27,17,286.1,243.1,43.0
76,28,16,275.9,231.9,44.0
76,29,16,220.8,181.5,39.3
76,30,16,243.2,207.0,36.2
76,31,16,255.3,219.1,36.1
76,32,16,246.8,209.7,37.1
76,33,17,272.3,226.8,45.5
76,34,17,268.0,230.4,37.6
76,35,16,230.3,193.5,36.8
76,36,17,269.3,231.9,37.4
76,37,16,255.9,218.4,37.6
76,38,16,262.5,216.5,46.0
76,39,16,249.4,205.9,43.5
76,40,17,266.1,224.4,41.8
76,41,16,224.4,187.2,37.2
76,42,16,264.8,226.9,37.9
76,43,16,260.0,221.8,38.2
76,44,16,248.6,210.7,37.9
76,45,17,266.6,222.3,44.2
76,46,16,225.0,183.8,41.2
76,47,16,227.0,190.0,37.0
76,48,17,252.7,215.4,37.3
76,49,16,221.0,178.9,42.0
76,50,16,251.8,215.1,36.7
77,0,16,233.6,194.1,39.5
77,1,17,245.3,203.4,41.9
77,2,16,252.8,216.9,35.9
77,3,16,244.1,201.3,42.8
77,4,16,238.2,194.5,43.8
77,5,17,255.5,218.4,37.1
77,6,16,238.9,201.9,37.1
77,7,17,259.9,220.1,39.8
77,8,16,248.8,211.4,37.4
77,9,16,221.1,181.2,39.9
77,10,16,232.8,196.6,36.2
77,11,16,245.4,205.8,39.6
77,12,16,245.3,197.2,48.1
77,13,17,256.1,219.3,36.8
77,14,16,253.3,207.8,45.5
77,15,16,265.1,225.8,39.3
77,16,16,246.5,201.3,45.2
77,17,16,228.4,191.3,37.2
77,18,17,277.1,239.9,37.2
77,19,16,254.8,217.4,37.3
77,20,17,267.4,228.5,38.9
77,21,16,244.3,207.1,37.2
77,22,16,240.7,200.7,40.0
77,23,16,235.2,196.5,38.7
77,24,17,263.6,227.1,36.6
77,25,17,265.8,228.5,37.2
77,26,16,243.8,204.7,39.1
77,27,17,281.5,238.6,42.9
77,28,16,257.7,212.6,45.1
77,29,17,255.7,220.4,35.3
77,30,16,233.7,189.1,44.6
77,31,16,234.8,198.1,36.7
77,32,16,226.7,187.6,39.1
77,33,16,230.6,191.9,38.7
77,34,16,259.0,220.9,38.2
77,35,16,218.1,178.5,39.6
77,36,17,278.5,233.8,44.7
77,37,16,244.3,207.4,36.9
77,38,16,261.9,217.2,44.8
77,39,16,234.4,195.8,38.6
77,40,16,249.8,205.5,44.3
77,41,17,256.9,219.0,37.9
77,42,16,257.6,214.1,43.5
77,43,16,249.1,211.2,37.9
77,44,16,203.1,167.1,36.0
77,45,16,282.9,238.2,44.7
77,46,16,242.7,202.4,40.3
77,47,16,250.0,213.1,36.9
77,48,16,239.8,199.0,40.8
77,49,16,248.8,203.9,44.9
77,50,16,246.2,202.1,44.1
78,0,16,237.0,199.1,37.9
78,1,16,248.4,211.2,37.2
78,2,16,258.4,211.6,46.8
78,3,16,221.1,184.0,37.1
78,4,16,205.4,165.6,39.9
78,5,16,222.9,187.1,35.8
78,6,17,251.4,213.9,37.6
78,7,17,257.2,218.9,38.2
78,8,17,259.1,219.7,39.4
78,9,16,237.7,195.0,42.7
78,10,17,261.9,224.4,37.5
78,11,16,250.7,212.2,38.5
78,12,17,265.2,226.2,39.1
78,13,16,243.9,207.7,36.2
78,14,16,241.4,201.3,40.0
78,15,16,242.9,200.4,42.5
78,16,17,272.8,234.1,38.7
78,17,17,257.0,219.7,37.2
78,18,16,235.5,198.7,36.8
78,19,17,259.5,213.7,45.8
78,20,17,261.2,217.5,43.7
78,21,17,245.0,206.1,38.9
78,22,16,235.7,197.0,38.7
78,23,16,249.5,212.5,37.0
78,24,16,246.3,206.8,39.6
78,25,16,247.2,207.5,39.7
78,26,16,253.1,206.5,46.5
78,27,16,238.7,200.4,38.3
78,28,16,222.2,184.6,37.7
78,29,16,244.3,206.8,37.4
78,30,16,250.0,210.2,39.8
78,31,17,246.2,208.6,37.6
78,32,17,255.6,214.4,41.1
78,33,17,277.6,240.5,37.1
78,34,17,270.8,227.8,43.1
78,35,16,253.1,206.1,47.0
78,36,16,250.1,213.5,36.6
78,37,16,236.0,192.2,43.8
78,38,16,220.9,184.2,36.7
78,39,16,244.5,206.3,38.2
78,40,16,228.6,187.3,41.3
78,41,16,243.2,206.0,37.2
78,42,16,232.7,197.0,35.7
78,43,16,229.0,190.6,38.4
78,44,16,256.0,213.9,42.1
78,45,17,257.6,220.2,37.3
78,46,16,233.4,192.5,40.8
78,47,16,212.8,175.4,37.4
78,48,16,238.1,200.4,37.8
78,49,16,244.4,199.9,44.5
78,50,16,197.1,157.4,39.7
79,0,16,250.3,212.9,37.4
79,1,16,248.6,208.0,40.6
79,2,16,235.7,198.8,36.9
79,3,16,224.5,181.2,43.3
79,4,16,231.8,188.5,43.3
79,5,16,246.7,203.6,43.1
79,6,16,247.1,198.7,48.4
79,7,16,234.2,196.5,37.7
79,8,16,239.6,195.2,44.4
79,9,17,236.2,199.6,36.6
79,10,17,253.9,217.0,36.9
79,11,16,244.9,199.8,45.2
79,12,16,213.3,175.6,37.7
79,13,16,240.6,203.5,37.1
79,14,16,267.8,221.5,46.3
79,15,17,265.6,226.5,39.1
79,16,16,222.0,180.7,41.3
79,17,17,274.9,238.0,36.9
79,18,16,240.0,197.9,42.1
79,19,17,266.1,220.5,45.6
79,20,16,239.6,195.5,44.0
79,21,17,270.2,225.2,45.0
79,22,16,246.4,198.4,48.1
79,23,16,250.5,205.1,45.4
79,24,16,226.3,183.2,43.1
79,25,16,244.5,202.6,41.9
79,26,17,276.0,237.1,39.0
79,27,16,227.0,188.7,38.4
79,28,17,267.1,231.0,36.1
79,29,16,258.3,211.8,46.5
79,30,16,228.2,188.1,40.1
79,31,16,235.6,197.0,38.7
79,32,16,260.8,217.8,43.0
79,33,16,261.9,222.8,39.0
79,34,16,245.7,196.8,48.9
79,35,16,226.5,188.8,37.6
79,36,16,254.4,212.1,42.3
79,37,16,241.2,197.5,43.6
79,38,16,225.9,182.0,43.8
79,39,16,231.1,192.9,38.2
79,40,17,256.5,219.9,36.7
79,41,16,258.4,218.4,40.0
79,42,16,253.9,214.8,39.0
79,43,16,227.2,179.9,47.3
79,44,16,246.8,208.4,38.4
79,45,17,262.1,225.0,37.2
79,46,16,237.0,199.2,37.7
79,47,16,236.8,193.6,43.3
79,48,16,233.8,191.4,42.4
79,49,17,269.8,225.3,44.5
79,50,16,221.4,182.6,38.9
80,0,16,261.2,211.6,49.6
80,1,17,254.1,213.5,40.5
80,2,16,218.7,175.5,43.2
80,3,17,252.4,210.9,41.5
80,4,16,266.0,215.5,50.5
80,5,17,255.8,214.2,41.6
80,6,17,272.5,221.4,51.1
80,7,16,231.0,178.8,52.2
80,8,17,252.0,212.7,39.3
80,9,17,276.1,224.5,51.6
80,10,17,247.4,207.0,40.4
80,11,17,269.3,227.8,41.4
80,12,16,258.7,208.4,50.3
80,13,17,276.9,234.4,42.5
80,14,17,288.6,237.8,50.8
80,15,16,237.7,191.8,45.9
80,16,17,278.5,240.3,38.1
80,17,17,265.3,222.6,42.7
80,18,17,257.8,214.2,43.6
80,19,16,227.1,187.7,39.4
80,20,17,259.2,215.9,43.3
80,21,16,261.6,213.9,47.8
80,22,16,252.8,204.6,48.2
80,23,17,278.9,231.2,47.7
80,24,16,262.7,215.5,47.2
80,25,16,224.3,177.0,47.3
80,26,17,257.1,216.6,40.5
80,27,16,225.1,175.5,49.6
80,28,16,270.4,221.4,49.0
80,29,17,272.0,230.8,41.2
80,30,16,249.5,200.5,49.0
80,31,17,254.9,214.1,40.8
80,32,17,269.3,227.7,41.6
80,33,16,235.4,184.0,51.4
80,34,17,279.4,238.4,41.0
80,35,17,270.1,227.1,43.0
80,36,17,280.2,237.3,42.9
80,37,17,274.7,225.3,49.4
80,38,17,280.6,231.9,48.7
80,39,17,261.4,211.9,49.5
80,40,17,290.0,245.2,44.8
80,41,17,279.5,235.5,44.0
80,42,16,201.7,157.9,43.8
80,43,17,274.0,231.5,42.6
80,44,17,276.9,228.1,48.7
80,45,17,281.4,237.0,44.4
80,46,16,258.9,208.8,50.1
80,47,16,222.2,181.9,40.3
80,48,16,254.0,208.2,45.8
80,49,16,227.6,180.0,47.6
80,50,7,41.0,29.9,11.1
81,0,16,228.9,191.0,37.9
81,1,17,284.5,248.2,36.3
81,2,16,269.8,226.3,43.5
81,3,16,225.6,185.3,40.3
81,4,16,219.4,177.5,41.9
81,5,16,243.5,200.9,42.6
81,6,16,251.6,214.5,37.2
81,7,16,236.9,190.9,45.9
81,8,16,221.8,177.3,44.5
81,9,16,235.5,193.5,42.0
81,10,16,254.7,218.4,36.3
81,11,16,230.0,185.4,44.6
81,12,17,257.0,221.4,35.5
81,13,16,242.5,204.7,37.8
81,14,16,258.4,211.2,47.2
81,15,16,246.7,205.9,40.9
81,16,16,259.1,214.0,45.1
81,17,16,221.0,179.0,42.0
81,18,17,268.3,230.5,37.8
81,19,17,267.9,226.1,41.8
81,20,16,224.6,185.1,39.5
81,21,16,237.8,198.6,39.2
81,22,16,242.1,203.9,38.2
81,23,16,238.8,203.5,35.3
81,24,16,241.5,204.4,37.1
81,25,16,246.6,209.6,37.0
81,26,17,281.4,237.6,43.8
81,27,16,232.9,194.5,38.4
81,28,16,222.4,184.9,37.5
81,29,16,244.3,206.3,38.0
81,30,16,249.9,213.9,36.0
81,31,16,231.1,194.5,36.7
81,32,16,248.5,210.2,38.3
81,33,16,260.3,217.0,43.3
81,34,16,244.8,201.6,43.2
81,35,17,278.5,240.1,38.4
81,36,16,239.9,201.7,38.2
81,37,16,232.0,195.6,36.3
81,38,16,241.6,204.7,37.0
81,39,16,232.9,195.8,37.1
81,40,17,246.7,209.0,37.6
81,41,16,281.7,236.8,44.9
81,42,16,238.2,199.6,38.6
81,43,16,215.9,178.0,38.0
81,44,17,276.1,233.7,42.4
81,45,17,260.7,222.5,38.2
81,46,16,259.9,214.1,45.8
81,47,17,270.1,231.5,38.6
81,48,16,241.7,194.9,46.8
81,49,16,257.1,221.5,35.6
81,50,16,200.5,161.6,38.9
82,0,16,232.0,195.2,36.7
82,1,17,280.9,244.2,36.6
82,2,16,249.0,212.3,36.6
82,3,16,239.1,197.8,41.3
82,4,16,230.9,192.7,38.2
82,5,16,237.2,201.0,36.2
82,6,16,257.2,213.3,43.8
82,7,17,264.3,219.1,45.2
82,8,16,239.4,201.9,37.5
82,9,16,226.8,187.8,39.0
82,10,17,244.4,208.9,35.5
82,11,17,255.3,211.3,44.1
82,12,16,239.4,195.3,44.1
82,13,16,209.6,172.2,37.4
82,14,16,230.4,194.7,35.7
82,15,16,248.1,209.0,39.1
82,16,16,222.8,179.4,43.5
82,17,16,245.7,208.9,36.8
82,18,17,269.7,230.8,38.8
82,19,16,257.9,214.6,43.3
82,20,17,270.7,227.8,42.9
82,21,16,216.8,178.5,38.3
82,22,17,254.8,216.5,38.3
82,23,16,244.6,197.0,47.7
82,24,16,248.3,212.1,36.1
82,25,16,234.4,189.5,44.9
82,26,16,244.0,207.3,36.7
82,27,16,236.7,193.2,43.5
82,28,16,236.7,199.4,37.3
82,29,16,236.6,197.1,39.5
82,30,16,239.9,202.4,37.5
82,31,16,233.2,197.9,35.3
82,32,16,228.0,191.6,36.4
82,33,16,248.9,211.0,37.9
82,34,16,266.7,229.8,36.9
82,35,16,228.4,186.8,41.6
82,36,16,245.8,208.2,37.6
82,37,16,242.6,198.6,44.0
82,38,16,230.9,188.4,42.6
82,39,16,243.3,206.5,36.8
82,40,16,217.3,180.6,36.7
82,41,17,272.2,229.3,42.9
82,42,16,254.0,215.1,38.8
82,43,16,259.5,221.4,38.1
82,44,16,242.5,197.1,45.4
82,45,16,270.2,223.3,46.9
82,46,16,248.6,209.3,39.3
82,47,16,226.1,189.4,36.7
82,48,16,235.3,198.0,37.2
82,49,17,272.6,225.8,46.8
82,50,16,236.1,199.3,36.8
83,0,16,262.9,216.2,46.7
83,1,17,285.4,240.5,44.8
83,2,16,228.4,190.8,37.7
83,3,16,241.0,202.8,38.2
83,4,16,228.7,190.1,38.7
83,5,16,212.6,169.9,42.7
83,6,16,249.9,211.3,38.7
83,7,16,246.4,202.2,44.2
83,8,17,274.6,235.3,39.3
83,9,17,243.9,206.0,37.9
83,10,16,223.7,187.3,36.4
83,11,16,236.2,200.3,35.9
83,12,16,256.4,212.9,43.6
83,13,16,246.9,198.5,48.4
83,14,16,255.1,211.7,43.4
83,15,16,267.1,228.4,38.7
83,16,16,247.8,199.4,48.5
83,17,17,256.1,219.4,36.8
83,18,16,237.3,199.1,38.2
83,19,16,254.5,211.5,42.9
83,20,17,278.3,240.9,37.4
83,21,16,236.9,191.1,45.8
83,22,16,236.3,198.0,38.2
83,23,16,256.6,220.0,36.6
83,24,16,232.9,193.5,39.5
83,25,17,259.7,215.0,44.7
83,26,17,281.0,238.0,42.9
83,27,16,249.7,207.2,42.6
83,28,16,250.3,198.7,51.6
83,29,17,254.8,217.2,37.6
83,30,17,266.9,225.5,41.4
83,31,16,250.4,202.8,47.6
83,32,16,234.6,193.8,40.8
83,33,16,239.7,202.0,37.8
83,34,16,252.4,214.9,37.5
83,35,17,276.7,238.7,38.1
83,36,16,254.7,209.3,45.4
83,37,16,236.4,198.2,38.2
83,38,16,250.0,207.1,42.9
83,39,16,246.5,209.9,36.6
83,40,16,236.4,194.1,42.3
83,41,17,269.7,218.9,50.7
83,42,16,254.5,210.4,44.0
83,43,16,239.2,203.8,35.4
83,44,16,224.1,186.7,37.4
83,45,16,257.7,213.3,44.4
83,46,16,256.8,218.1,38.7
83,47,16,253.2,215.0,38.2
83,48,16,252.7,213.2,39.5
83,49,17,260.5,214.2,46.3
83,50,16,242.8,204.8,38.0
84,0,16,243.7,205.7,38.0
84,1,16,236.3,199.7,36.6
84,2,17,260.6,221.0,39.6
84,3,16,243.7,201.0,42.7
84,4,16,216.8,172.7,44.1
84,5,16,237.9,194.5,43.4
84,6,16,228.2,192.3,35.9
84,7,16,227.8,189.9,38.0
84,8,16,257.5,219.6,37.9
84,9,16,226.3,187.0,39.3
84,10,16,229.7,188.4,41.3
84,11,16,256.0,215.9,40.1
84,12,16,241.8,202.8,38.9
84,13,16,210.0,174.1,35.9
84,14,16,241.4,199.1,42.3
84,15,16,265.6,223.9,41.7
84,16,16,242.1,203.4,38.7
84,17,16,244.3,206.6,37.7
84,18,16,268.3,223.1,45.2
84,19,17,266.2,226.5,39.7
84,20,17,255.9,218.9,37.0
84,21,16,208.7,167.0,41.7
84,22,16,237.6,198.8,38.8
84,23,17,252.9,210.6,42.3
84,24,16,254.3,215.3,38.9
84,25,16,220.8,181.8,39.0
84,26,16,241.5,206.0,35.6
84,27,16,240.3,195.1,45.2
84,28,16,242.4,197.6,44.7
84,29,16,241.7,205.2,36.4
84,30,17,275.8,237.6,38.2
84,31,16,218.3,181.7,36.6
84,32,16,221.8,179.9,42.0
84,33,17,268.9,230.5,38.3
84,34,16,243.6,207.1,36.5
84,35,16,222.5,184.7,37.8
84,36,16,245.1,207.3,37.8
84,37,16,227.6,184.9,42.7
84,38,16,244.3,200.4,43.8
84,39,16,249.9,212.8,37.2
84,40,16,248.2,211.1,37.1
84,41,16,233.9,196.3,37.6
84,42,17,269.3,224.5,44.8
84,43,16,264.4,226.2,38.1
84,44,16,234.0,186.8,47.2
84,45,16,277.7,231.8,45.9
84,46,16,236.2,196.8,39.4
84,47,16,231.0,194.2,36.8
84,48,17,251.6,215.4,36.2
84,49,17,267.0,230.7,36.3
84,50,16,245.3,201.9,43.4
85,0,16,247.6,210.1,37.5
85,1,16,254.1,215.5,38.6
85,2,16,236.9,199.9,37.0
85,3,16,260.1,214.7,45.4
85,4,16,224.0,185.4,38.6
85,5,16,240.5,194.5,46.0
85,6,16,263.5,225.9,37.6
85,7,16,259.1,207.8,51.3
85,8,16,245.1,205.5,39.6
85,9,16,220.0,181.2,38.8
85,10,17,267.3,230.4,36.9
85,11,16,259.0,221.5,37.5
85,12,16,248.3,208.2,40.2
85,13,16,251.7,212.7,39.1
85,14,16,250.5,205.1,45.4
85,15,17,271.3,225.1,46.1
85,16,16,266.2,227.0,39.2
85,17,17,287.6,241.5,46.1
85,18,16,272.8,226.8,46.0
85,19,16,269.0,224.3,44.7
85,20,17,279.3,240.6,38.7
85,21,16,230.0,192.3,37.8
85,22,16,253.0,210.0,43.0
85,23,16,260.0,222.2,37.8
85,24,17,272.7,223.3,49.4
85,25,17,277.1,239.6,37.5
85,26,16,266.8,229.8,37.0
85,27,17,291.5,250.1,41.4
85,28,16,247.6,210.9,36.7
85,29,16,224.0,186.6,37.4
85,30,17,291.3,247.5,43.8
85,31,16,233.8,197.1,36.7
85,32,17,253.2,216.1,37.1
85,33,17,274.5,236.8,37.7
85,34,17,266.3,218.7,47.7
85,35,16,244.0,206.4,37.6
85,36,16,240.8,204.0,36.8
85,37,16,239.4,200.5,38.9
85,38,16,252.6,207.2,45.4
85,39,16,242.1,205.1,37.1
85,40,16,256.4,210.3,46.1
85,41,16,249.0,210.6,38.4
85,42,16,267.7,224.2,43.5
85,43,17,275.4,235.8,39.6
85,44,16,224.5,177.0,47.6
85,45,16,250.4,212.1,38.2
85,46,16,228.0,189.0,39.1
85,47,17,250.9,214.9,36.0
85,48,16,234.3,197.1,37.3
85,49,17,259.2,222.0,37.2
85,50,16,264.4,226.2,38.1
86,0,16,254.3,205.5,48.9
86,1,16,238.0,199.7,38.2
86,2,16,258.7,210.6,48.0
86,3,16,248.5,205.9,42.6
86,4,16,218.6,180.9,37.7
86,5,17,273.5,228.0,45.5
86,6,16,256.4,219.4,37.0
86,7,17,282.3,242.2,40.1
86,8,16,259.7,210.7,49.1
86,9,16,249.0,208.1,40.9
86,10,16,222.9,185.3,37.6
86,11,17,264.1,226.3,37.9
86,12,16,251.1,204.3,46.8
86,13,17,268.9,229.1,39.8
86,14,16,248.5,203.6,44.8
86,15,16,254.0,215.8,38.1
86,16,16,237.0,191.8,45.1
86,17,16,227.1,190.5,36.7
86,18,17,277.1,239.4,37.7
86,19,16,267.1,222.1,45.0
86,20,17,265.1,227.2,37.8
86,21,16,236.7,194.4,42.3
86,22,16,235.3,196.8,38.5
86,23,16,240.8,202.4,38.4
86,24,16,242.9,199.7,43.2
86,25,16,254.8,207.9,47.0
86,26,16,269.7,227.4,42.3
86,27,17,285.8,241.5,44.2
86,28,16,242.8,204.7,38.1
86,29,16,232.3,194.8,37.6
86,30,17,249.3,212.5,36.8
86,31,16,242.8,206.7,36.0
86,32,17,268.8,231.2,37.6
86,33,16,238.3,199.9,38.4
86,34,16,264.3,226.5,37.8
86,35,16,251.2,212.2,39.0
86,36,16,249.0,203.0,46.0
86,37,16,236.5,191.3,45.3
86,38,16,228.3,189.8,38.6
86,39,16,244.5,205.8,38.7
86,40,16,234.5,191.5,43.0
86,41,16,222.7,179.9,42.8
86,42,16,247.7,202.2,45.5
86,43,16,258.2,220.2,38.0
86,44,16,224.6,184.5,40.1
86,45,16,277.3,230.7,46.6
86,46,16,260.1,216.2,43.8
86,47,17,255.7,217.4,38.3
86,48,16,250.2,210.0,40.2
86,49,16,240.6,194.0,46.6
86,50,16,256.2,213.3,42.9
87,0,16,255.6,217.1,38.5
87,1,16,256.4,212.5,43.9
87,2,17,259.1,222.7,36.4
87,3,16,258.2,214.9,43.3
87,4,17,276.8,237.4,39.5
87,5,16,244.5,198.6,45.9
87,6,16,261.5,223.8,37.7
87,7,16,265.1,224.7,40.4
87,8,17,257.0,219.2,37.8
87,9,16,205.5,167.5,38.0
87,10,16,225.7,188.5,37.2
87,11,16,244.3,207.8,36.5
87,12,16,241.0,201.4,39.6
87,13,17,267.1,215.2,51.9
87,14,16,248.4,203.4,45.0
87,15,16,250.5,203.6,46.9
87,16,17,255.5,215.3,40.2
87,17,16,232.1,187.9,44.2
87,18,16,239.8,202.0,37.9
87,19,17,271.4,233.2,38.1
87,20,17,278.7,233.1,45.5
87,21,16,238.5,201.3,37.1
87,22,16,250.9,212.5,38.4
87,23,16,230.8,190.3,40.5
87,24,16,232.2,195.7,36.5
87,25,16,231.0,193.2,37.9
87,26,16,244.3,207.1,37.2
87,27,16,244.8,199.7,45.1
87,28,16,235.0,198.9,36.1
87,29,16,206.9,169.0,37.9
87,30,16,257.4,221.2,36.2
87,31,16,247.8,208.7,39.1
87,32,16,204.7,161.9,42.8
87,33,17,256.8,219.8,37.0
87,34,17,258.6,223.2,35.4
87,35,16,243.1,197.4,45.7
87,36,16,250.7,205.5,45.2
87,37,16,241.2,199.1,42.1
87,38,16,241.0,195.2,45.7
87,39,16,252.1,206.3,45.8
